Entity,Code,Year,Fossil fuels (% sub energy)
Africa,,1965,94.463
Africa,,1966,94.127
Africa,,1967,93.92
Africa,,1968,93.257
Africa,,1969,92.317
Africa,,1970,91.193
Africa,,1971,92.323
Africa,,1972,91.759
Africa,,1973,91.95
Africa,,1974,91.265
Africa,,1975,91.276
Africa,,1976,91.171
Africa,,1977,90.778
Africa,,1978,91.045
Africa,,1979,91.259
Africa,,1980,92.063
Africa,,1981,92.594
Africa,,1982,93.059
Africa,,1983,93.906
Africa,,1984,93.687
Africa,,1985,93.125
Africa,,1986,92.606
Africa,,1987,93.386
Africa,,1988,92.858
Africa,,1989,92.519
Africa,,1990,92.919
Africa,,1991,92.474
Africa,,1992,92.873
Africa,,1993,93.225
Africa,,1994,93.088
Africa,,1995,92.969
Africa,,1996,92.842
Africa,,1997,92.741
Africa,,1998,92.478
Africa,,1999,92.409
Africa,,2000,92.108
Africa,,2001,92.151
Africa,,2002,91.832
Africa,,2003,92.345
Africa,,2004,92.483
Africa,,2005,92.607
Africa,,2006,92.592
Africa,,2007,92.628
Africa,,2008,92.867
Africa,,2009,92.852
Africa,,2010,92.567
Africa,,2011,92.464
Africa,,2012,92.693
Africa,,2013,92.437
Africa,,2014,92.209
Africa,,2015,92.277
Africa,,2016,92.347
Africa,,2017,92.01
Africa,,2018,91.972
Africa,,2019,91.368
Algeria,DZA,1965,95.513
Algeria,DZA,1966,96.687
Algeria,DZA,1967,95.958
Algeria,DZA,1968,94.829
Algeria,DZA,1969,97.004
Algeria,DZA,1970,95.605
Algeria,DZA,1971,97.689
Algeria,DZA,1972,96.914
Algeria,DZA,1973,96.067
Algeria,DZA,1974,97.653
Algeria,DZA,1975,98.704
Algeria,DZA,1976,98.683
Algeria,DZA,1977,99.171
Algeria,DZA,1978,99.387
Algeria,DZA,1979,99.456
Algeria,DZA,1980,99.597
Algeria,DZA,1981,99.527
Algeria,DZA,1982,99.464
Algeria,DZA,1983,99.759
Algeria,DZA,1984,99.517
Algeria,DZA,1985,99.316
Algeria,DZA,1986,99.75
Algeria,DZA,1987,99.514
Algeria,DZA,1988,99.834
Algeria,DZA,1989,99.789
Algeria,DZA,1990,99.881
Algeria,DZA,1991,99.739
Algeria,DZA,1992,99.827
Algeria,DZA,1993,99.671
Algeria,DZA,1994,99.847
Algeria,DZA,1995,99.829
Algeria,DZA,1996,99.879
Algeria,DZA,1997,99.93
Algeria,DZA,1998,99.806
Algeria,DZA,1999,99.819
Algeria,DZA,2000,99.95
Algeria,DZA,2001,99.939
Algeria,DZA,2002,99.951
Algeria,DZA,2003,99.786
Algeria,DZA,2004,99.806
Algeria,DZA,2005,99.592
Algeria,DZA,2006,99.847
Algeria,DZA,2007,99.85
Algeria,DZA,2008,99.824
Algeria,DZA,2009,99.8
Algeria,DZA,2010,99.891
Algeria,DZA,2011,99.779
Algeria,DZA,2012,99.789
Algeria,DZA,2013,99.939
Algeria,DZA,2014,99.89
Algeria,DZA,2015,99.909
Algeria,DZA,2016,99.863
Algeria,DZA,2017,99.768
Algeria,DZA,2018,99.73
Algeria,DZA,2019,99.727
Argentina,ARG,1965,98.914
Argentina,ARG,1966,98.935
Argentina,ARG,1967,98.941
Argentina,ARG,1968,98.793
Argentina,ARG,1969,98.953
Argentina,ARG,1970,98.679
Argentina,ARG,1971,98.763
Argentina,ARG,1972,98.804
Argentina,ARG,1973,97.775
Argentina,ARG,1974,95.717
Argentina,ARG,1975,94.415
Argentina,ARG,1976,94.797
Argentina,ARG,1977,95.136
Argentina,ARG,1978,93.157
Argentina,ARG,1979,91.9
Argentina,ARG,1980,89.398
Argentina,ARG,1981,88.999
Argentina,ARG,1982,88.045
Argentina,ARG,1983,87.151
Argentina,ARG,1984,85.571
Argentina,ARG,1985,84.073
Argentina,ARG,1986,85.401
Argentina,ARG,1987,85.205
Argentina,ARG,1988,89.235
Argentina,ARG,1989,90.292
Argentina,ARG,1990,86.326
Argentina,ARG,1991,87.116
Argentina,ARG,1992,86.587
Argentina,ARG,1993,84.861
Argentina,ARG,1994,82.811
Argentina,ARG,1995,83.792
Argentina,ARG,1996,85.662
Argentina,ARG,1997,82.301
Argentina,ARG,1998,83.371
Argentina,ARG,1999,85.544
Argentina,ARG,2000,83.433
Argentina,ARG,2001,79.819
Argentina,ARG,2002,79.538
Argentina,ARG,2003,81.235
Argentina,ARG,2004,83.594
Argentina,ARG,2005,83.634
Argentina,ARG,2006,82.687
Argentina,ARG,2007,85.497
Argentina,ARG,2008,85.921
Argentina,ARG,2009,84.377
Argentina,ARG,2010,84.852
Argentina,ARG,2011,85.348
Argentina,ARG,2012,86.203
Argentina,ARG,2013,85.737
Argentina,ARG,2014,85.668
Argentina,ARG,2015,85.299
Argentina,ARG,2016,85.934
Argentina,ARG,2017,85.326
Argentina,ARG,2018,84.901
Argentina,ARG,2019,84.271
Australia,AUS,1965,94.528
Australia,AUS,1966,95.234
Australia,AUS,1967,95.349
Australia,AUS,1968,95.428
Australia,AUS,1969,95.218
Australia,AUS,1970,94.9
Australia,AUS,1971,94.52
Australia,AUS,1972,94.732
Australia,AUS,1973,94.743
Australia,AUS,1974,94.398
Australia,AUS,1975,94.076
Australia,AUS,1976,94.552
Australia,AUS,1977,95.045
Australia,AUS,1978,94.782
Australia,AUS,1979,95.119
Australia,AUS,1980,95.42
Australia,AUS,1981,95.32
Australia,AUS,1982,95.64
Australia,AUS,1983,95.889
Australia,AUS,1984,95.743
Australia,AUS,1985,95.518
Australia,AUS,1986,95.637
Australia,AUS,1987,95.869
Australia,AUS,1988,95.777
Australia,AUS,1989,95.972
Australia,AUS,1990,95.922
Australia,AUS,1991,95.669
Australia,AUS,1992,95.648
Australia,AUS,1993,95.654
Australia,AUS,1994,95.871
Australia,AUS,1995,96.069
Australia,AUS,1996,96.058
Australia,AUS,1997,96.146
Australia,AUS,1998,96.246
Australia,AUS,1999,96.283
Australia,AUS,2000,96.291
Australia,AUS,2001,96.406
Australia,AUS,2002,96.341
Australia,AUS,2003,96.275
Australia,AUS,2004,96.284
Australia,AUS,2005,96.029
Australia,AUS,2006,96.146
Australia,AUS,2007,96.19
Australia,AUS,2008,96.148
Australia,AUS,2009,95.689
Australia,AUS,2010,94.963
Australia,AUS,2011,93.707
Australia,AUS,2012,93.859
Australia,AUS,2013,93.14
Australia,AUS,2014,93.756
Australia,AUS,2015,93.496
Australia,AUS,2016,92.793
Australia,AUS,2017,93.115
Australia,AUS,2018,91.647
Australia,AUS,2019,91.433
Austria,AUT,1965,76.06
Austria,AUT,1966,75.34
Austria,AUT,1967,75.069
Austria,AUT,1968,76.058
Austria,AUT,1969,78.788
Austria,AUT,1970,76.376
Austria,AUT,1971,81.316
Austria,AUT,1972,81.44
Austria,AUT,1973,80.811
Austria,AUT,1974,77.379
Austria,AUT,1975,76.121
Austria,AUT,1976,80.11
Austria,AUT,1977,75.891
Austria,AUT,1978,76.885
Austria,AUT,1979,75.394
Austria,AUT,1980,74.383
Austria,AUT,1981,71.997
Austria,AUT,1982,70.985
Austria,AUT,1983,71.182
Austria,AUT,1984,74.516
Austria,AUT,1985,72.18
Austria,AUT,1986,71.188
Austria,AUT,1987,69.198
Austria,AUT,1988,68.677
Austria,AUT,1989,68.998
Austria,AUT,1990,72.455
Austria,AUT,1991,73.743
Austria,AUT,1992,70.395
Austria,AUT,1993,69.368
Austria,AUT,1994,70.13
Austria,AUT,1995,69.943
Austria,AUT,1996,72.43
Austria,AUT,1997,71.447
Austria,AUT,1998,70.985
Austria,AUT,1999,69.198
Austria,AUT,2000,68.504
Austria,AUT,2001,70.611
Austria,AUT,2002,71.097
Austria,AUT,2003,76.133
Austria,AUT,2004,73.738
Austria,AUT,2005,73.453
Austria,AUT,2006,72.863
Austria,AUT,2007,70.595
Austria,AUT,2008,70.169
Austria,AUT,2009,67.33
Austria,AUT,2010,70.016
Austria,AUT,2011,70.927
Austria,AUT,2012,65.858
Austria,AUT,2013,66.523
Austria,AUT,2014,65.229
Austria,AUT,2015,66.893
Austria,AUT,2016,66.232
Austria,AUT,2017,67.29
Austria,AUT,2018,67.434
Austria,AUT,2019,66.298
Azerbaijan,AZE,1985,98.445
Azerbaijan,AZE,1986,99.115
Azerbaijan,AZE,1987,99.087
Azerbaijan,AZE,1988,99.208
Azerbaijan,AZE,1989,99.223
Azerbaijan,AZE,1990,98.229
Azerbaijan,AZE,1991,98.044
Azerbaijan,AZE,1992,97.731
Azerbaijan,AZE,1993,96.365
Azerbaijan,AZE,1994,97.017
Azerbaijan,AZE,1995,97.303
Azerbaijan,AZE,1996,96.75
Azerbaijan,AZE,1997,96.219
Azerbaijan,AZE,1998,95.706
Azerbaijan,AZE,1999,96.673
Azerbaijan,AZE,2000,96.754
Azerbaijan,AZE,2001,97.163
Azerbaijan,AZE,2002,95.567
Azerbaijan,AZE,2003,95.021
Azerbaijan,AZE,2004,95.134
Azerbaijan,AZE,2005,95.128
Azerbaijan,AZE,2006,95.883
Azerbaijan,AZE,2007,95.754
Azerbaijan,AZE,2008,96.055
Azerbaijan,AZE,2009,95.406
Azerbaijan,AZE,2010,93.094
Azerbaijan,AZE,2011,95.21
Azerbaijan,AZE,2012,96.855
Azerbaijan,AZE,2013,97.399
Azerbaijan,AZE,2014,97.735
Azerbaijan,AZE,2015,97.429
Azerbaijan,AZE,2016,96.875
Azerbaijan,AZE,2017,97.155
Azerbaijan,AZE,2018,97.135
Azerbaijan,AZE,2019,97.52
Bangladesh,BGD,1971,100
Bangladesh,BGD,1972,96.94
Bangladesh,BGD,1973,95.314
Bangladesh,BGD,1974,96.671
Bangladesh,BGD,1975,94.738
Bangladesh,BGD,1976,94.804
Bangladesh,BGD,1977,95.522
Bangladesh,BGD,1978,95.189
Bangladesh,BGD,1979,94.961
Bangladesh,BGD,1980,95.56
Bangladesh,BGD,1981,95.273
Bangladesh,BGD,1982,96.417
Bangladesh,BGD,1983,95.411
Bangladesh,BGD,1984,94.243
Bangladesh,BGD,1985,95.736
Bangladesh,BGD,1986,97.617
Bangladesh,BGD,1987,97.519
Bangladesh,BGD,1988,97.091
Bangladesh,BGD,1989,96.32
Bangladesh,BGD,1990,96.668
Bangladesh,BGD,1991,96.726
Bangladesh,BGD,1992,97.149
Bangladesh,BGD,1993,98.021
Bangladesh,BGD,1994,97.401
Bangladesh,BGD,1995,99.035
Bangladesh,BGD,1996,98.168
Bangladesh,BGD,1997,98.304
Bangladesh,BGD,1998,98.084
Bangladesh,BGD,1999,98.176
Bangladesh,BGD,2000,98.47
Bangladesh,BGD,2001,98.237
Bangladesh,BGD,2002,98.719
Bangladesh,BGD,2003,98.798
Bangladesh,BGD,2004,98.844
Bangladesh,BGD,2005,98.933
Bangladesh,BGD,2006,99.016
Bangladesh,BGD,2007,99.041
Bangladesh,BGD,2008,98.851
Bangladesh,BGD,2009,99.519
Bangladesh,BGD,2010,99.187
Bangladesh,BGD,2011,99.106
Bangladesh,BGD,2012,99.225
Bangladesh,BGD,2013,99.26
Bangladesh,BGD,2014,99.395
Bangladesh,BGD,2015,99.238
Bangladesh,BGD,2016,99.252
Bangladesh,BGD,2017,99.149
Bangladesh,BGD,2018,99.29
Bangladesh,BGD,2019,99.363
Belarus,BLR,1985,99.986
Belarus,BLR,1986,99.988
Belarus,BLR,1987,99.988
Belarus,BLR,1988,99.988
Belarus,BLR,1989,99.988
Belarus,BLR,1990,99.988
Belarus,BLR,1991,99.989
Belarus,BLR,1992,99.989
Belarus,BLR,1993,99.984
Belarus,BLR,1994,99.981
Belarus,BLR,1995,99.978
Belarus,BLR,1996,99.983
Belarus,BLR,1997,99.978
Belarus,BLR,1998,99.97
Belarus,BLR,1999,99.979
Belarus,BLR,2000,99.971
Belarus,BLR,2001,99.967
Belarus,BLR,2002,99.969
Belarus,BLR,2003,99.97
Belarus,BLR,2004,99.968
Belarus,BLR,2005,99.965
Belarus,BLR,2006,99.967
Belarus,BLR,2007,99.955
Belarus,BLR,2008,99.909
Belarus,BLR,2009,99.819
Belarus,BLR,2010,99.759
Belarus,BLR,2011,99.773
Belarus,BLR,2012,99.759
Belarus,BLR,2013,99.703
Belarus,BLR,2014,99.722
Belarus,BLR,2015,99.679
Belarus,BLR,2016,99.609
Belarus,BLR,2017,99.287
Belarus,BLR,2018,99.37
Belarus,BLR,2019,99.365
Belgium,BEL,1965,99.817
Belgium,BEL,1966,99.787
Belgium,BEL,1967,99.779
Belgium,BEL,1968,99.818
Belgium,BEL,1969,99.863
Belgium,BEL,1970,99.844
Belgium,BEL,1971,99.93
Belgium,BEL,1972,99.906
Belgium,BEL,1973,99.823
Belgium,BEL,1974,99.75
Belgium,BEL,1975,96.216
Belgium,BEL,1976,94.837
Belgium,BEL,1977,93.729
Belgium,BEL,1978,93.709
Belgium,BEL,1979,94.375
Belgium,BEL,1980,93.548
Belgium,BEL,1981,93.005
Belgium,BEL,1982,91.328
Belgium,BEL,1983,86.339
Belgium,BEL,1984,84.972
Belgium,BEL,1985,82.1
Belgium,BEL,1986,80.204
Belgium,BEL,1987,79.484
Belgium,BEL,1988,79.362
Belgium,BEL,1989,80.423
Belgium,BEL,1990,80.836
Belgium,BEL,1991,81.424
Belgium,BEL,1992,81.066
Belgium,BEL,1993,81.475
Belgium,BEL,1994,82.951
Belgium,BEL,1995,82.772
Belgium,BEL,1996,83.072
Belgium,BEL,1997,81.661
Belgium,BEL,1998,82.424
Belgium,BEL,1999,81.167
Belgium,BEL,2000,81.83
Belgium,BEL,2001,82.457
Belgium,BEL,2002,82.103
Belgium,BEL,2003,82.839
Belgium,BEL,2004,82.923
Belgium,BEL,2005,82.519
Belgium,BEL,2006,82.702
Belgium,BEL,2007,82.185
Belgium,BEL,2008,83.176
Belgium,BEL,2009,80.936
Belgium,BEL,2010,81.271
Belgium,BEL,2011,79.257
Belgium,BEL,2012,80.71
Belgium,BEL,2013,80.037
Belgium,BEL,2014,81.761
Belgium,BEL,2015,84.388
Belgium,BEL,2016,79.361
Belgium,BEL,2017,79.578
Belgium,BEL,2018,83.427
Belgium,BEL,2019,78.684
Brazil,BRA,1965,73.681
Brazil,BRA,1966,73.614
Brazil,BRA,1967,73.359
Brazil,BRA,1968,75.615
Brazil,BRA,1969,76.099
Brazil,BRA,1970,74.318
Brazil,BRA,1971,74.398
Brazil,BRA,1972,73.836
Brazil,BRA,1973,75.092
Brazil,BRA,1974,74.295
Brazil,BRA,1975,73.259
Brazil,BRA,1976,72.125
Brazil,BRA,1977,70.239
Brazil,BRA,1978,69.785
Brazil,BRA,1979,67.96
Brazil,BRA,1980,65.207
Brazil,BRA,1981,63.918
Brazil,BRA,1982,62.331
Brazil,BRA,1983,59.581
Brazil,BRA,1984,57.846
Brazil,BRA,1985,56.774
Brazil,BRA,1986,58.143
Brazil,BRA,1987,58.423
Brazil,BRA,1988,57.272
Brazil,BRA,1989,56.481
Brazil,BRA,1990,55.723
Brazil,BRA,1991,55.301
Brazil,BRA,1992,56.222
Brazil,BRA,1993,56.201
Brazil,BRA,1994,56.854
Brazil,BRA,1995,56.701
Brazil,BRA,1996,57.003
Brazil,BRA,1997,57.517
Brazil,BRA,1998,57.445
Brazil,BRA,1999,57.791
Brazil,BRA,2000,57.39
Brazil,BRA,2001,60.381
Brazil,BRA,2002,58.828
Brazil,BRA,2003,57.466
Brazil,BRA,2004,57.772
Brazil,BRA,2005,57.163
Brazil,BRA,2006,56.907
Brazil,BRA,2007,55.785
Brazil,BRA,2008,56.665
Brazil,BRA,2009,53.828
Brazil,BRA,2010,55.891
Brazil,BRA,2011,56.277
Brazil,BRA,2012,58.099
Brazil,BRA,2013,60.476
Brazil,BRA,2014,61.466
Brazil,BRA,2015,60.271
Brazil,BRA,2016,57.328
Brazil,BRA,2017,57.676
Brazil,BRA,2018,55.054
Brazil,BRA,2019,53.822
Bulgaria,BGR,1965,95.354
Bulgaria,BGR,1966,95.645
Bulgaria,BGR,1967,96.23
Bulgaria,BGR,1968,97.825
Bulgaria,BGR,1969,97.25
Bulgaria,BGR,1970,97.139
Bulgaria,BGR,1971,97.23
Bulgaria,BGR,1972,97.401
Bulgaria,BGR,1973,96.931
Bulgaria,BGR,1974,96.513
Bulgaria,BGR,1975,94.746
Bulgaria,BGR,1976,92.125
Bulgaria,BGR,1977,91.141
Bulgaria,BGR,1978,91.988
Bulgaria,BGR,1979,91.691
Bulgaria,BGR,1980,91.808
Bulgaria,BGR,1981,89.273
Bulgaria,BGR,1982,88.66
Bulgaria,BGR,1983,87.2
Bulgaria,BGR,1984,86.859
Bulgaria,BGR,1985,87.283
Bulgaria,BGR,1986,88.324
Bulgaria,BGR,1987,87.948
Bulgaria,BGR,1988,85.341
Bulgaria,BGR,1989,86.301
Bulgaria,BGR,1990,85.764
Bulgaria,BGR,1991,83.441
Bulgaria,BGR,1992,84.627
Bulgaria,BGR,1993,83.094
Bulgaria,BGR,1994,81.452
Bulgaria,BGR,1995,79.87
Bulgaria,BGR,1996,78.397
Bulgaria,BGR,1997,77.666
Bulgaria,BGR,1998,77.333
Bulgaria,BGR,1999,75.951
Bulgaria,BGR,2000,73.152
Bulgaria,BGR,2001,73.873
Bulgaria,BGR,2002,71.873
Bulgaria,BGR,2003,75.415
Bulgaria,BGR,2004,75.192
Bulgaria,BGR,2005,73.755
Bulgaria,BGR,2006,73.701
Bulgaria,BGR,2007,80.049
Bulgaria,BGR,2008,78.504
Bulgaria,BGR,2009,75.315
Bulgaria,BGR,2010,73.787
Bulgaria,BGR,2011,76.418
Bulgaria,BGR,2012,73.919
Bulgaria,BGR,2013,71.829
Bulgaria,BGR,2014,71.056
Bulgaria,BGR,2015,71.761
Bulgaria,BGR,2016,71.763
Bulgaria,BGR,2017,73.917
Bulgaria,BGR,2018,69.674
Bulgaria,BGR,2019,70.059
Canada,CAN,1965,75.993
Canada,CAN,1966,74.963
Canada,CAN,1967,75.534
Canada,CAN,1968,76.505
Canada,CAN,1969,75.563
Canada,CAN,1970,75.972
Canada,CAN,1971,75.596
Canada,CAN,1972,74.301
Canada,CAN,1973,73.286
Canada,CAN,1974,72.175
Canada,CAN,1975,72.972
Canada,CAN,1976,72.653
Canada,CAN,1977,72.297
Canada,CAN,1978,70.446
Canada,CAN,1979,69.9
Canada,CAN,1980,69.481
Canada,CAN,1981,67.267
Canada,CAN,1982,67.189
Canada,CAN,1983,64.929
Canada,CAN,1984,64.57
Canada,CAN,1985,63.124
Canada,CAN,1986,61.416
Canada,CAN,1987,61.531
Canada,CAN,1988,63.319
Canada,CAN,1989,65.49
Canada,CAN,1990,64.96
Canada,CAN,1991,62.822
Canada,CAN,1992,63.348
Canada,CAN,1993,62.295
Canada,CAN,1994,61.882
Canada,CAN,1995,62.874
Canada,CAN,1996,62.566
Canada,CAN,1997,64.115
Canada,CAN,1998,65.93
Canada,CAN,1999,65.682
Canada,CAN,2000,65.784
Canada,CAN,2001,66.793
Canada,CAN,2002,66.686
Canada,CAN,2003,68.115
Canada,CAN,2004,67.329
Canada,CAN,2005,66.023
Canada,CAN,2006,65.839
Canada,CAN,2007,66.406
Canada,CAN,2008,65.563
Canada,CAN,2009,64.592
Canada,CAN,2010,66.482
Canada,CAN,2011,66.02
Canada,CAN,2012,65.263
Canada,CAN,2013,65.071
Canada,CAN,2014,65.909
Canada,CAN,2015,65.419
Canada,CAN,2016,64.916
Canada,CAN,2017,64.927
Canada,CAN,2018,66.193
Canada,CAN,2019,66.06
Chile,CHL,1965,84.812
Chile,CHL,1966,85.067
Chile,CHL,1967,85.047
Chile,CHL,1968,87.441
Chile,CHL,1969,86.837
Chile,CHL,1970,86.652
Chile,CHL,1971,86.024
Chile,CHL,1972,83.931
Chile,CHL,1973,83.698
Chile,CHL,1974,81.289
Chile,CHL,1975,79.128
Chile,CHL,1976,79.43
Chile,CHL,1977,79.045
Chile,CHL,1978,79.385
Chile,CHL,1979,79.508
Chile,CHL,1980,79.013
Chile,CHL,1981,78.818
Chile,CHL,1982,74.636
Chile,CHL,1983,73.209
Chile,CHL,1984,73.469
Chile,CHL,1985,71.036
Chile,CHL,1986,70.199
Chile,CHL,1987,69.287
Chile,CHL,1988,72.931
Chile,CHL,1989,79.313
Chile,CHL,1990,82.098
Chile,CHL,1991,77.142
Chile,CHL,1992,73.045
Chile,CHL,1993,73.842
Chile,CHL,1994,75.369
Chile,CHL,1995,75.294
Chile,CHL,1996,78.646
Chile,CHL,1997,79.251
Chile,CHL,1998,82.924
Chile,CHL,1999,85.61
Chile,CHL,2000,81.473
Chile,CHL,2001,79.111
Chile,CHL,2002,78.57
Chile,CHL,2003,79.159
Chile,CHL,2004,81.349
Chile,CHL,2005,78.779
Chile,CHL,2006,78.606
Chile,CHL,2007,82.427
Chile,CHL,2008,80.375
Chile,CHL,2009,79.543
Chile,CHL,2010,81.985
Chile,CHL,2011,83.747
Chile,CHL,2012,83.323
Chile,CHL,2013,83.091
Chile,CHL,2014,81.246
Chile,CHL,2015,80.106
Chile,CHL,2016,81.871
Chile,CHL,2017,79.322
Chile,CHL,2018,77.786
Chile,CHL,2019,77.149
China,CHN,1965,95.994
China,CHN,1966,96.249
China,CHN,1967,96.405
China,CHN,1968,95.8
China,CHN,1969,96.491
China,CHN,1970,97.168
China,CHN,1971,97.11
China,CHN,1972,96.962
China,CHN,1973,96.783
China,CHN,1974,96.47
China,CHN,1975,96.702
China,CHN,1976,96.825
China,CHN,1977,96.961
China,CHN,1978,97.403
China,CHN,1979,97.168
China,CHN,1980,96.67
China,CHN,1981,96.202
China,CHN,1982,95.868
China,CHN,1983,95.491
China,CHN,1984,95.779
China,CHN,1985,95.846
China,CHN,1986,95.944
China,CHN,1987,96.021
China,CHN,1988,95.957
China,CHN,1989,95.821
China,CHN,1990,95.582
China,CHN,1991,95.862
China,CHN,1992,95.876
China,CHN,1993,95.502
China,CHN,1994,94.957
China,CHN,1995,94.465
China,CHN,1996,94.818
China,CHN,1997,94.611
China,CHN,1998,94.555
China,CHN,1999,94.771
China,CHN,2000,94.293
China,CHN,2001,93.393
China,CHN,2002,93.6
China,CHN,2003,94.288
China,CHN,2004,93.997
China,CHN,2005,94.101
China,CHN,2006,94.131
China,CHN,2007,93.971
China,CHN,2008,92.478
China,CHN,2009,92.822
China,CHN,2010,92.187
China,CHN,2011,92.641
China,CHN,2012,91.227
China,CHN,2013,90.766
China,CHN,2014,89.398
China,CHN,2015,88.567
China,CHN,2016,87.546
China,CHN,2017,86.751
China,CHN,2018,85.88
China,CHN,2019,85.142
Colombia,COL,1965,88.847
Colombia,COL,1966,88.628
Colombia,COL,1967,88.092
Colombia,COL,1968,87.404
Colombia,COL,1969,86.233
Colombia,COL,1970,85.954
Colombia,COL,1971,84.834
Colombia,COL,1972,85.045
Colombia,COL,1973,83.701
Colombia,COL,1974,83.485
Colombia,COL,1975,81.74
Colombia,COL,1976,81.575
Colombia,COL,1977,81.612
Colombia,COL,1978,80.172
Colombia,COL,1979,79.514
Colombia,COL,1980,78.066
Colombia,COL,1981,78.862
Colombia,COL,1982,78.401
Colombia,COL,1983,79.276
Colombia,COL,1984,77.49
Colombia,COL,1985,76.714
Colombia,COL,1986,73.965
Colombia,COL,1987,73.93
Colombia,COL,1988,72.533
Colombia,COL,1989,71.513
Colombia,COL,1990,68.735
Colombia,COL,1991,69.654
Colombia,COL,1992,76.557
Colombia,COL,1993,73.413
Colombia,COL,1994,71.504
Colombia,COL,1995,71.971
Colombia,COL,1996,69.88
Colombia,COL,1997,73.864
Colombia,COL,1998,74.54
Colombia,COL,1999,69.974
Colombia,COL,2000,71.754
Colombia,COL,2001,70.735
Colombia,COL,2002,68.697
Colombia,COL,2003,68.026
Colombia,COL,2004,66.925
Colombia,COL,2005,66.417
Colombia,COL,2006,67.699
Colombia,COL,2007,66.78
Colombia,COL,2008,68.113
Colombia,COL,2009,70.189
Colombia,COL,2010,72.418
Colombia,COL,2011,68.663
Colombia,COL,2012,71.319
Colombia,COL,2013,73.787
Colombia,COL,2014,74.867
Colombia,COL,2015,75.137
Colombia,COL,2016,75.455
Colombia,COL,2017,70.889
Colombia,COL,2018,71.506
Colombia,COL,2019,75.014
Croatia,HRV,1990,89.406
Croatia,HRV,1991,80.495
Croatia,HRV,1992,84.829
Croatia,HRV,1993,84.743
Croatia,HRV,1994,81.983
Croatia,HRV,1995,81.801
Croatia,HRV,1996,76.442
Croatia,HRV,1997,82.381
Croatia,HRV,1998,82.854
Croatia,HRV,1999,79.799
Croatia,HRV,2000,81.206
Croatia,HRV,2001,80.23
Croatia,HRV,2002,84.05
Croatia,HRV,2003,85.887
Croatia,HRV,2004,81.08
Croatia,HRV,2005,82.425
Croatia,HRV,2006,83.364
Croatia,HRV,2007,88.27
Croatia,HRV,2008,85.531
Croatia,HRV,2009,81.244
Croatia,HRV,2010,77.276
Croatia,HRV,2011,85.304
Croatia,HRV,2012,83.983
Croatia,HRV,2013,74.478
Croatia,HRV,2014,72.819
Croatia,HRV,2015,78.498
Croatia,HRV,2016,77.408
Croatia,HRV,2017,80.938
Croatia,HRV,2018,74.809
Croatia,HRV,2019,78.115
Cyprus,CYP,1965,100
Cyprus,CYP,1966,100
Cyprus,CYP,1967,100
Cyprus,CYP,1968,100
Cyprus,CYP,1969,100
Cyprus,CYP,1970,100
Cyprus,CYP,1971,100
Cyprus,CYP,1972,100
Cyprus,CYP,1973,100
Cyprus,CYP,1974,100
Cyprus,CYP,1975,100
Cyprus,CYP,1976,100
Cyprus,CYP,1977,100
Cyprus,CYP,1978,100
Cyprus,CYP,1979,100
Cyprus,CYP,1980,100
Cyprus,CYP,1981,100
Cyprus,CYP,1982,100
Cyprus,CYP,1983,100
Cyprus,CYP,1984,100
Cyprus,CYP,1985,100
Cyprus,CYP,1986,100
Cyprus,CYP,1987,100
Cyprus,CYP,1988,100
Cyprus,CYP,1989,100
Cyprus,CYP,1990,100
Cyprus,CYP,1991,100
Cyprus,CYP,1992,100
Cyprus,CYP,1993,100
Cyprus,CYP,1994,100
Cyprus,CYP,1995,100
Cyprus,CYP,1996,100
Cyprus,CYP,1997,100
Cyprus,CYP,1998,100
Cyprus,CYP,1999,100
Cyprus,CYP,2000,100
Cyprus,CYP,2001,100
Cyprus,CYP,2002,100
Cyprus,CYP,2003,100
Cyprus,CYP,2004,99.993
Cyprus,CYP,2005,99.993
Cyprus,CYP,2006,99.988
Cyprus,CYP,2007,99.944
Cyprus,CYP,2008,99.428
Cyprus,CYP,2009,99.266
Cyprus,CYP,2010,98.957
Cyprus,CYP,2011,98.081
Cyprus,CYP,2012,97.315
Cyprus,CYP,2013,96.412
Cyprus,CYP,2014,96.731
Cyprus,CYP,2015,96.135
Cyprus,CYP,2016,96.3
Cyprus,CYP,2017,96.345
Cyprus,CYP,2018,96.116
Cyprus,CYP,2019,95.671
Czechia,CZE,1965,98.676
Czechia,CZE,1966,98.762
Czechia,CZE,1967,98.866
Czechia,CZE,1968,99.159
Czechia,CZE,1969,99.342
Czechia,CZE,1970,99.098
Czechia,CZE,1971,99.394
Czechia,CZE,1972,99.369
Czechia,CZE,1973,99.464
Czechia,CZE,1974,99.107
Czechia,CZE,1975,99.144
Czechia,CZE,1976,99.337
Czechia,CZE,1977,99.126
Czechia,CZE,1978,99.198
Czechia,CZE,1979,99.006
Czechia,CZE,1980,98.926
Czechia,CZE,1981,99.07
Czechia,CZE,1982,99.238
Czechia,CZE,1983,99.155
Czechia,CZE,1984,98.881
Czechia,CZE,1985,98.209
Czechia,CZE,1986,96.505
Czechia,CZE,1987,94.392
Czechia,CZE,1988,94.099
Czechia,CZE,1989,93.849
Czechia,CZE,1990,93.004
Czechia,CZE,1991,92.606
Czechia,CZE,1992,92.128
Czechia,CZE,1993,91.73
Czechia,CZE,1994,91.18
Czechia,CZE,1995,91.578
Czechia,CZE,1996,91.582
