Entity,Code,Year,Coal Production - TWh,Oil Production - TWh,Gas Production - TWh
Middle East,,1986,7.588749444444445,7332.517303956,687.6163636111111
Middle East,,1987,7.746103333333333,7296.038099346,750.6576102777778
Middle East,,1988,8.232470000000001,8548.914218322,835.0479486111111
Middle East,,1989,6.136802222222222,9154.464973423,937.2528744444444
Middle East,,1990,6.306360555555555,9738.97763072,1007.2126641666666
Middle East,,1991,6.507250277777778,9581.016274886,1061.32001
Middle East,,1992,5.233604722222221,10618.614392656,1132.8774425
Middle East,,1993,8.550785277777777,11024.773761441002,1050.4084799999998
Middle East,,1994,8.373586111111111,11271.940170132,1221.1333308333333
Middle East,,1995,8.271441944444444,11343.450936265,1385.328016388889
Middle East,,1996,7.759661666666666,11567.16526155,1491.4187147222224
Middle East,,1997,7.5011825,11925.96598522,1605.610413333333
Middle East,,1998,9.316802222222222,12780.77603264,1724.615063888889
Middle East,,1999,7.984297499999999,12311.706661860002,1868.7355438888887
Middle East,,2000,8.640996944444444,13129.18508382,2040.662902222222
Middle East,,2001,8.425376666666667,12871.76976903,2222.9061075
Middle East,,2002,7.886284444444444,11847.88704982,2445.0650841666666
Middle East,,2003,8.657053333333334,12903.04090845,2573.981424444444
Middle East,,2004,9.238606944444443,13842.066274690002,2856.549002777778
Middle East,,2005,11.602195,14217.52247255,3099.0263888888885
Middle East,,2006,12.307035833333332,14389.587229330002,3316.3898694444447
Middle East,,2007,12.381811944444443,14167.83837986,3626.773911111111
Middle East,,2008,11.843173333333333,14789.69764322,3923.415791666667
Middle East,,2009,8.729143055555555,13740.990805310004,4137.761008333334
Middle East,,2010,8.265308333333333,14073.972894090002,4746.4251583333335
Middle East,,2011,8.784101666666665,15356.100507620002,5199.716183333333
Middle East,,2012,7.912068055555555,15627.67348661,5454.597947222222
Middle East,,2013,8.367494166666667,15426.68568741,5625.923266666667
Middle East,,2014,8.124992222222222,15571.30681918,5825.901141666666
Middle East,,2015,9.089022777777778,16418.70966145,6008.093158333333
Middle East,,2016,10.014966666666668,17442.2233375,6240.5273916666665
Middle East,,2017,11.3759375,17156.46047921,6394.918325
Middle East,,2018,12.230082777777778,17312.00593747,6633.201266666667
Middle East,,2019,12.680176388888889,16439.059114390002,6782.117716666667
Middle East,,2020,12.680176388888889,15087.44306496,6865.809358333333
Middle East,,1965,,4869.375371688,
Middle East,,1966,,5433.497356999,
Middle East,,1967,,5812.476398159,
Middle East,,1968,,6540.520646958001,
Middle East,,1969,,7195.50212008,
Middle East,,1970,,8062.907624972,103.3942722222222
Middle East,,1971,,9441.675739964,161.5668711111111
Middle East,,1972,,10508.557761609,200.03491416666665
Middle East,,1973,,12312.3590816,228.75679888888888
Middle East,,1974,,12691.22507916,239.83973916666665
Middle East,,1975,,11382.577300999,263.99537305555555
Middle East,,1976,,12946.71895513,274.3020805555556
Middle East,,1977,,13003.795703840002,310.9292008333333
Middle East,,1978,,12381.33141299,300.7024030555556
Middle East,,1979,,12666.38622525,367.91791277777776
Middle East,,1980,,10862.523370929,342.3703533333333
Mongolia,MNG,1981,22.754095,,
Mongolia,MNG,1982,26.040209722222222,,
Mongolia,MNG,1983,26.320667222222223,,
Mongolia,MNG,1984,28.73895111111111,,
Mongolia,MNG,1985,34.51743305555556,,
Mongolia,MNG,1986,37.385507222222216,,
Mongolia,MNG,1987,41.08966222222222,,
Mongolia,MNG,1988,45.53994,,
Mongolia,MNG,1989,42.57132416666666,,
Mongolia,MNG,1990,37.87233916666666,,
Mongolia,MNG,1991,37.23734111111112,,
Mongolia,MNG,1992,33.05905416666666,,
Mongolia,MNG,1993,29.723198055555557,,
Mongolia,MNG,1994,27.29433083333333,,
Mongolia,MNG,1995,26.55879138888889,,
Mongolia,MNG,1996,27.040331388888887,,
Mongolia,MNG,1997,26.056084722222224,,
Mongolia,MNG,1998,26.759874166666663,,
Mongolia,MNG,1999,26.267750555555555,,
Mongolia,MNG,2000,27.437205277777775,,
Mongolia,MNG,2001,27.204372777777778,,
Mongolia,MNG,2002,29.339024166666665,,
Mongolia,MNG,2003,29.983018055555554,,
Mongolia,MNG,2004,36.32717722222223,,
Mongolia,MNG,2005,39.77786222222222,,
Mongolia,MNG,2006,42.72531138888888,,
Mongolia,MNG,2007,48.88214611111111,,
Mongolia,MNG,2008,53.296969722222215,,
Mongolia,MNG,2009,76.42253833333332,,
Mongolia,MNG,2010,133.14796805555554,,
Mongolia,MNG,2011,174.59269999999998,,
Mongolia,MNG,2012,164.77668944444443,,
Mongolia,MNG,2013,176.42625694444445,,
Mongolia,MNG,2014,129.3771383333333,,
Mongolia,MNG,2015,127.77271,,
Mongolia,MNG,2016,185.71839416666668,,
Mongolia,MNG,2017,261.8324294444444,,
Mongolia,MNG,2018,288.7775113888889,,
Mongolia,MNG,2019,302.3056144444445,,
Mongolia,MNG,2020,227.96057777777776,,
Myanmar,MMR,1970,,,0.0736874999999999
Myanmar,MMR,1971,,,0.1424625
Myanmar,MMR,1972,,,0.1522875
Myanmar,MMR,1973,,,0.1842188888888888
Myanmar,MMR,1974,,,1.6481438888888889
Myanmar,MMR,1975,,,1.7685
Myanmar,MMR,1976,,,2.45625
Myanmar,MMR,1977,,,2.25975
Myanmar,MMR,1978,,,2.65275
Myanmar,MMR,1979,,,2.65275
Myanmar,MMR,1980,,,3.43875
Myanmar,MMR,1981,,,4.1265
Myanmar,MMR,1982,,,4.42125
Myanmar,MMR,1983,,,5.8950000000000005
Myanmar,MMR,1984,,,6.287999999999999
Myanmar,MMR,1985,,,9.039
Myanmar,MMR,1986,,,10.51275
Myanmar,MMR,1987,,,11.69175
Myanmar,MMR,1988,,,10.218
Myanmar,MMR,1989,,,10.70925
Myanmar,MMR,1990,,,8.35125
Myanmar,MMR,1991,,,8.4495
Myanmar,MMR,1992,,,8.54775
Myanmar,MMR,1993,,,10.8075
Myanmar,MMR,1994,,,14.04975
Myanmar,MMR,1995,,,16.113
Myanmar,MMR,1996,,,15.72
Myanmar,MMR,1997,,,14.83575
Myanmar,MMR,1998,,,17.291999999999998
Myanmar,MMR,1999,,,16.899
Myanmar,MMR,2000,,,33.405
Myanmar,MMR,2001,,,68.775
Myanmar,MMR,2002,,,82.52999999999999
Myanmar,MMR,2003,,,94.32
Myanmar,MMR,2004,,,100.215
Myanmar,MMR,2005,,,119.865
Myanmar,MMR,2006,,,123.795
Myanmar,MMR,2007,,,132.834
Myanmar,MMR,2008,,,121.82999999999998
Myanmar,MMR,2009,,,113.52372277777776
Myanmar,MMR,2010,,,122.07877416666666
Myanmar,MMR,2011,,,125.50023805555556
Myanmar,MMR,2012,,,125.11101805555556
Myanmar,MMR,2013,,,128.60941916666667
Myanmar,MMR,2014,,,165.43191805555554
